par1,1,perception,F,0.01,4.0,82.53968253968253,50.92592592592593,44.44444444444444,33.33333333333333,61.111111111111114,38.888888888888886,33.333333333333336,75.0,10.0,15.0,
par1,1,perception,F,1.0,5.0,79.62962962962963,42.592592592592595,42.592592592592595,41.66666666666667,61.111111111111114,33.333333333333336,33.333333333333336,70.0,10.0,45.0,
par1,1,perception,F,2.0,6.0,70.37037037037037,37.96296296296296,35.18518518518518,41.66666666666667,5.555555555555555,61.111111111111114,38.888888888888886,30.0,50.0,45.0,
par1,1,perception,F,3.0,7.0,76.98412698412699,45.370370370370374,37.03703703703704,40.0,16.666666666666668,27.77777777777778,66.66666666666667,25.0,25.0,70.0,
par1,1,perception,F,4.0,8.0,80.42328042328042,38.88888888888889,35.18518518518518,38.333333333333336,11.11111111111111,72.22222222222223,22.22222222222222,5.0,75.0,35.0,
par1,1,perception,F,5.0,9.0,72.4867724867725,45.370370370370374,38.88888888888889,38.333333333333336,22.22222222222222,44.44444444444444,50.0,30.0,40.0,45.0,
par1,1,perception,F,6.0,10.0,84.65608465608466,37.03703703703704,33.33333333333333,16.666666666666664,5.555555555555555,55.55555555555556,38.888888888888886,5.0,25.0,20.0,
par1,1,perception,F,7.0,11.0,80.15873015873017,36.11111111111111,31.48148148148148,31.666666666666664,27.77777777777778,44.44444444444444,22.22222222222222,40.0,25.0,30.0,
par1,1,perception,F,8.0,12.0,86.5079365079365,38.88888888888889,50.0,50.0,72.22222222222223,44.44444444444444,33.333333333333336,70.0,50.0,30.0,
par1,1,perception,F,9.0,13.0,83.86243386243386,30.555555555555557,40.74074074074074,30.0,44.44444444444444,38.888888888888886,38.888888888888886,25.0,25.0,40.0,
par1,1,perception,F,10.0,14.0,85.44973544973546,49.074074074074076,40.74074074074074,35.0,33.333333333333336,44.44444444444444,44.44444444444444,65.0,15.0,25.0,
par1,1,perception,F,11.0,15.0,86.5079365079365,38.88888888888889,31.48148148148148,36.666666666666664,27.77777777777778,33.333333333333336,33.333333333333336,40.0,30.0,40.0,
par1,1,perception,F,12.0,16.0,80.42328042328042,40.74074074074074,27.77777777777778,38.333333333333336,16.666666666666668,50.0,16.666666666666668,40.0,60.0,15.0,
par1,1,perception,F,13.0,17.0,82.01058201058201,37.96296296296296,37.03703703703704,30.0,55.55555555555556,44.44444444444444,11.11111111111111,30.0,30.0,30.0,
par1,1,perception,F,14.0,18.0,83.33333333333334,36.11111111111111,33.33333333333333,35.0,55.55555555555556,11.11111111111111,33.333333333333336,30.0,30.0,45.0,
par1,1,perception,F,15.0,19.0,81.48148148148148,31.48148148148148,38.88888888888889,38.333333333333336,50.0,27.77777777777778,38.888888888888886,45.0,30.0,40.0,
par1,1,perception,F,16.0,20.0,83.86243386243386,46.2962962962963,38.88888888888889,38.333333333333336,38.888888888888886,55.55555555555556,22.22222222222222,20.0,75.0,20.0,
par1,1,perception,F,17.0,21.0,74.86772486772487,38.88888888888889,31.48148148148148,30.0,22.22222222222222,38.888888888888886,33.333333333333336,10.0,10.0,70.0,
par1,1,perception,F,18.0,22.0,76.19047619047619,38.88888888888889,46.2962962962963,38.333333333333336,44.44444444444444,27.77777777777778,66.66666666666667,40.0,25.0,50.0,
par1,1,perception,F,19.0,23.0,70.63492063492063,37.03703703703704,29.629629629629626,31.666666666666664,16.666666666666668,16.666666666666668,55.55555555555556,25.0,5.0,65.0,
par1,1,perception,F,20.0,24.0,84.39153439153439,34.25925925925926,37.03703703703704,33.33333333333333,22.22222222222222,27.77777777777778,61.111111111111114,10.0,35.0,55.0,
par1,1,perception,F,21.0,25.0,83.86243386243386,40.74074074074074,40.74074074074074,36.666666666666664,50.0,11.11111111111111,61.111111111111114,35.0,35.0,40.0,
par1,1,perception,F,22.0,26.0,84.65608465608466,37.03703703703704,31.48148148148148,41.66666666666667,27.77777777777778,55.55555555555556,11.11111111111111,50.0,45.0,30.0,
par1,1,perception,F,23.0,27.0,84.39153439153439,32.407407407407405,46.2962962962963,36.666666666666664,55.55555555555556,33.333333333333336,50.0,45.0,30.0,35.0,
par1,1,perception,F,24.0,28.0,83.33333333333334,34.25925925925926,37.03703703703704,41.66666666666667,38.888888888888886,22.22222222222222,50.0,45.0,45.0,35.0,
par1,1,perception,F,25.0,29.0,84.92063492063492,45.370370370370374,35.18518518518518,31.666666666666664,22.22222222222222,33.333333333333336,50.0,30.0,20.0,45.0,
par1,1,perception,F,26.0,30.0,83.5978835978836,39.81481481481482,46.2962962962963,40.0,38.888888888888886,61.111111111111114,38.888888888888886,35.0,55.0,30.0,
par1,1,perception,F,27.0,31.0,79.8941798941799,38.88888888888889,44.44444444444444,31.666666666666664,55.55555555555556,61.111111111111114,16.666666666666668,60.0,25.0,10.0,
par1,1,perception,F,28.0,32.0,75.92592592592592,42.592592592592595,33.33333333333333,26.666666666666668,38.888888888888886,22.22222222222222,38.888888888888886,40.0,30.0,10.0,
par1,1,perception,F,29.0,33.0,72.75132275132276,38.88888888888889,44.44444444444444,26.666666666666668,50.0,38.888888888888886,44.44444444444444,20.0,15.0,45.0,
par1,1,perception,F,30.0,34.0,70.1058201058201,38.88888888888889,35.18518518518518,38.333333333333336,11.11111111111111,50.0,44.44444444444444,50.0,40.0,25.0,
par1,1,perception,F,31.0,35.0,75.13227513227513,45.370370370370374,35.18518518518518,21.666666666666668,50.0,44.44444444444444,11.11111111111111,40.0,15.0,10.0,
par1,1,perception,F,32.0,36.0,76.71957671957672,37.03703703703704,35.18518518518518,51.66666666666667,38.888888888888886,22.22222222222222,44.44444444444444,55.0,40.0,60.0,
par1,1,perception,F,33.0,37.0,78.04232804232805,44.44444444444444,27.77777777777778,40.0,22.22222222222222,44.44444444444444,16.666666666666668,75.0,30.0,15.0,
par1,1,perception,F,34.0,38.0,78.83597883597884,34.25925925925926,38.88888888888889,35.0,38.888888888888886,33.333333333333336,44.44444444444444,20.0,45.0,40.0,
par1,1,perception,F,35.0,39.0,78.57142857142857,30.555555555555557,27.77777777777778,23.333333333333332,16.666666666666668,33.333333333333336,33.333333333333336,10.0,30.0,30.0,
par1,1,perception,F,36.0,40.0,76.19047619047619,44.44444444444444,33.33333333333333,38.333333333333336,50.0,33.333333333333336,16.666666666666668,60.0,25.0,30.0,
par1,1,imagery,F,0.01,4.0,89.94708994708994,50.92592592592593,61.111111111111114,38.333333333333336,44.44444444444444,83.33333333333333,55.55555555555556,35.0,65.0,15.0,
par1,1,imagery,F,1.0,5.0,80.15873015873017,49.074074074074076,57.407407407407405,18.333333333333332,55.55555555555556,44.44444444444444,72.22222222222223,20.0,20.0,15.0,
par1,1,imagery,F,2.0,6.0,79.1005291005291,45.370370370370374,46.2962962962963,23.333333333333332,33.333333333333336,44.44444444444444,61.111111111111114,35.0,20.0,15.0,
par1,1,imagery,F,3.0,7.0,76.71957671957672,38.88888888888889,38.88888888888889,21.666666666666668,33.333333333333336,44.44444444444444,38.888888888888886,10.0,35.0,20.0,
par1,1,imagery,F,4.0,8.0,67.98941798941799,31.48148148148148,37.03703703703704,31.666666666666664,44.44444444444444,27.77777777777778,38.888888888888886,15.0,55.0,25.0,
par1,1,imagery,F,5.0,9.0,74.33862433862434,41.66666666666667,55.55555555555556,25.0,55.55555555555556,72.22222222222223,38.888888888888886,10.0,50.0,15.0,
par1,1,imagery,F,6.0,10.0,77.5132275132275,39.81481481481482,50.0,36.666666666666664,38.888888888888886,50.0,61.111111111111114,10.0,35.0,65.0,
par1,1,imagery,F,7.0,11.0,79.1005291005291,45.370370370370374,40.74074074074074,35.0,27.77777777777778,27.77777777777778,66.66666666666667,20.0,30.0,55.0,
par1,1,imagery,F,8.0,12.0,75.92592592592592,38.88888888888889,35.18518518518518,23.333333333333332,66.66666666666667,33.333333333333336,5.555555555555555,10.0,45.0,15.0,
par1,1,imagery,F,9.0,13.0,83.5978835978836,38.88888888888889,33.33333333333333,38.333333333333336,11.11111111111111,55.55555555555556,33.333333333333336,40.0,40.0,35.0,
par1,1,imagery,F,10.0,14.0,83.5978835978836,38.88888888888889,46.2962962962963,21.666666666666668,33.333333333333336,33.333333333333336,72.22222222222223,30.0,15.0,20.0,
par1,1,imagery,F,11.0,15.0,83.06878306878306,34.25925925925926,44.44444444444444,26.666666666666668,55.55555555555556,44.44444444444444,33.333333333333336,15.0,35.0,30.0,
par1,1,imagery,F,12.0,16.0,83.5978835978836,32.407407407407405,40.74074074074074,21.666666666666668,50.0,33.333333333333336,38.888888888888886,25.0,20.0,20.0,
par1,1,imagery,F,13.0,17.0,89.94708994708994,43.51851851851852,29.629629629629626,31.666666666666664,11.11111111111111,50.0,27.77777777777778,25.0,40.0,30.0,
par1,1,imagery,F,14.0,18.0,74.60317460317461,29.629629629629626,42.592592592592595,26.666666666666668,72.22222222222223,38.888888888888886,16.666666666666668,45.0,15.0,20.0,
par1,1,imagery,F,15.0,19.0,75.39682539682539,42.592592592592595,38.88888888888889,38.333333333333336,61.111111111111114,33.333333333333336,22.22222222222222,55.0,30.0,30.0,
par1,1,imagery,F,16.0,20.0,76.98412698412699,33.33333333333333,38.88888888888889,26.666666666666668,44.44444444444444,38.888888888888886,33.333333333333336,60.0,5.0,15.0,
par1,1,imagery,F,17.0,21.0,74.07407407407408,41.66666666666667,42.592592592592595,36.666666666666664,55.55555555555556,33.333333333333336,38.888888888888886,40.0,45.0,25.0,
par1,1,imagery,F,18.0,22.0,70.37037037037037,38.88888888888889,29.629629629629626,36.666666666666664,11.11111111111111,66.66666666666667,11.11111111111111,10.0,80.0,20.0,
par1,1,imagery,F,19.0,23.0,76.19047619047619,26.851851851851855,38.88888888888889,28.333333333333332,72.22222222222223,16.666666666666668,27.77777777777778,40.0,15.0,30.0,
par1,1,imagery,F,20.0,24.0,81.21693121693121,34.25925925925926,29.629629629629626,23.333333333333332,16.666666666666668,61.111111111111114,11.11111111111111,25.0,30.0,15.0,
par1,1,imagery,F,21.0,25.0,85.18518518518519,37.03703703703704,20.37037037037037,25.0,11.11111111111111,33.333333333333336,16.666666666666668,25.0,30.0,20.0,
par1,1,imagery,F,22.0,26.0,86.5079365079365,33.33333333333333,44.44444444444444,33.33333333333333,61.111111111111114,44.44444444444444,27.77777777777778,50.0,15.0,35.0,
par1,1,imagery,F,23.0,27.0,83.86243386243386,37.03703703703704,40.74074074074074,33.33333333333333,44.44444444444444,38.888888888888886,38.888888888888886,25.0,30.0,45.0,
par1,1,imagery,F,24.0,28.0,81.48148148148148,29.629629629629626,20.37037037037037,38.333333333333336,44.44444444444444,5.555555555555555,11.11111111111111,50.0,20.0,45.0,
par1,1,imagery,F,25.0,29.0,82.53968253968253,32.407407407407405,33.33333333333333,28.333333333333332,33.333333333333336,33.333333333333336,33.333333333333336,20.0,30.0,35.0,
par1,1,imagery,F,26.0,30.0,79.1005291005291,29.629629629629626,24.074074074074073,33.33333333333333,22.22222222222222,11.11111111111111,38.888888888888886,25.0,40.0,35.0,
par1,1,imagery,F,27.0,31.0,77.24867724867724,25.925925925925924,33.33333333333333,35.0,50.0,38.888888888888886,11.11111111111111,55.0,20.0,30.0,
par1,1,imagery,F,28.0,32.0,79.62962962962963,29.629629629629626,46.2962962962963,51.66666666666667,50.0,33.333333333333336,55.55555555555556,70.0,10.0,75.0,
par1,1,imagery,F,29.0,33.0,75.39682539682539,47.22222222222222,46.2962962962963,41.66666666666667,44.44444444444444,27.77777777777778,66.66666666666667,40.0,10.0,75.0,
par1,1,imagery,F,30.0,34.0,70.8994708994709,30.555555555555557,37.03703703703704,36.666666666666664,22.22222222222222,38.888888888888886,50.0,10.0,50.0,50.0,
par1,1,imagery,F,31.0,35.0,71.95767195767195,37.03703703703704,35.18518518518518,35.0,38.888888888888886,50.0,16.666666666666668,45.0,40.0,20.0,
par1,1,imagery,F,32.0,36.0,79.62962962962963,37.03703703703704,31.48148148148148,43.333333333333336,22.22222222222222,16.666666666666668,55.55555555555556,35.0,25.0,70.0,
par1,1,imagery,F,33.0,37.0,83.5978835978836,47.22222222222222,37.03703703703704,31.666666666666664,50.0,50.0,11.11111111111111,40.0,45.0,10.0,
par1,1,imagery,F,34.0,38.0,81.74603174603175,36.11111111111111,29.629629629629626,28.333333333333332,27.77777777777778,44.44444444444444,16.666666666666668,35.0,40.0,10.0,
par1,1,imagery,F,35.0,39.0,83.33333333333334,35.18518518518518,44.44444444444444,30.0,27.77777777777778,38.888888888888886,66.66666666666667,30.0,25.0,35.0,
par1,1,imagery,F,36.0,40.0,84.12698412698413,36.11111111111111,40.74074074074074,28.333333333333332,33.333333333333336,33.333333333333336,55.55555555555556,35.0,15.0,35.0,
par1,1,perception,P,0.01,4.0,61.111111111111114,28.703703703703702,31.48148148148148,20.0,33.333333333333336,22.22222222222222,38.888888888888886,20.0,10.0,30.0,
par1,1,perception,P,1.0,5.0,53.17460317460318,36.11111111111111,33.33333333333333,20.0,66.66666666666667,16.666666666666668,16.666666666666668,35.0,5.0,20.0,
par1,1,perception,P,2.0,6.0,54.4973544973545,38.88888888888889,37.03703703703704,26.666666666666668,50.0,33.333333333333336,27.77777777777778,35.0,5.0,40.0,
par1,1,perception,P,3.0,7.0,56.08465608465608,32.407407407407405,37.03703703703704,35.0,55.55555555555556,27.77777777777778,27.77777777777778,75.0,10.0,20.0,
par1,1,perception,P,4.0,8.0,58.730158730158735,38.88888888888889,35.18518518518518,30.0,77.77777777777777,22.22222222222222,5.555555555555555,75.0,5.0,10.0,
par1,1,perception,P,5.0,9.0,61.111111111111114,38.88888888888889,25.925925925925924,28.333333333333332,11.11111111111111,50.0,16.666666666666668,10.0,60.0,15.0,
par1,1,perception,P,6.0,10.0,65.60846560846561,33.33333333333333,25.925925925925924,45.0,5.555555555555555,38.888888888888886,33.333333333333336,35.0,55.0,45.0,
par1,1,perception,P,7.0,11.0,66.93121693121694,33.33333333333333,38.88888888888889,26.666666666666668,44.44444444444444,38.888888888888886,33.333333333333336,25.0,25.0,30.0,
par1,1,perception,P,8.0,12.0,67.72486772486772,28.703703703703702,35.18518518518518,23.333333333333332,16.666666666666668,27.77777777777778,61.111111111111114,20.0,25.0,25.0,
par1,1,perception,P,9.0,13.0,70.37037037037037,33.33333333333333,31.48148148148148,41.66666666666667,5.555555555555555,55.55555555555556,33.333333333333336,30.0,65.0,30.0,
par1,1,perception,P,10.0,14.0,70.8994708994709,37.03703703703704,31.48148148148148,40.0,5.555555555555555,61.111111111111114,27.77777777777778,40.0,50.0,30.0,
par1,1,perception,P,11.0,15.0,72.4867724867725,33.33333333333333,40.74074074074074,31.666666666666664,38.888888888888886,27.77777777777778,55.55555555555556,35.0,35.0,25.0,
par1,1,perception,P,12.0,16.0,70.63492063492063,33.33333333333333,35.18518518518518,33.33333333333333,16.666666666666668,50.0,38.888888888888886,20.0,60.0,20.0,
par1,1,perception,P,13.0,17.0,69.57671957671958,32.407407407407405,33.33333333333333,33.33333333333333,5.555555555555555,33.333333333333336,61.111111111111114,15.0,40.0,45.0,
par1,1,perception,P,14.0,18.0,62.16931216931217,39.81481481481482,25.925925925925924,38.333333333333336,11.11111111111111,38.888888888888886,27.77777777777778,20.0,75.0,20.0,
par1,1,perception,P,15.0,19.0,56.613756613756614,34.25925925925926,37.03703703703704,35.0,55.55555555555556,16.666666666666668,38.888888888888886,75.0,5.0,25.0,
par1,1,perception,P,16.0,20.0,58.46560846560847,36.11111111111111,25.925925925925924,31.666666666666664,16.666666666666668,11.11111111111111,50.0,15.0,5.0,75.0,
par1,1,perception,P,17.0,21.0,58.730158730158735,28.703703703703702,37.03703703703704,40.0,38.888888888888886,38.888888888888886,33.333333333333336,55.0,25.0,40.0,
par1,1,perception,P,18.0,22.0,56.08465608465608,41.66666666666667,35.18518518518518,38.333333333333336,38.888888888888886,44.44444444444444,22.22222222222222,65.0,20.0,30.0,
par1,1,perception,P,19.0,23.0,59.78835978835979,30.555555555555557,37.03703703703704,35.0,27.77777777777778,50.0,33.333333333333336,55.0,30.0,20.0,
par1,1,perception,P,20.0,24.0,58.730158730158735,34.25925925925926,27.77777777777778,25.0,33.333333333333336,27.77777777777778,22.22222222222222,30.0,10.0,35.0,
par1,1,perception,P,21.0,25.0,61.37566137566137,34.25925925925926,37.03703703703704,33.33333333333333,88.88888888888889,11.11111111111111,11.11111111111111,70.0,25.0,5.0,
par1,1,perception,P,22.0,26.0,70.8994708994709,25.925925925925924,42.592592592592595,35.0,27.77777777777778,61.111111111111114,38.888888888888886,30.0,55.0,20.0,
par1,1,perception,P,23.0,27.0,71.42857142857143,25.925925925925924,27.77777777777778,31.666666666666664,11.11111111111111,38.888888888888886,33.333333333333336,10.0,55.0,30.0,
par1,1,perception,P,24.0,28.0,69.84126984126983,26.851851851851855,33.33333333333333,36.666666666666664,33.333333333333336,33.333333333333336,33.333333333333336,35.0,30.0,45.0,
par1,1,perception,P,25.0,29.0,66.93121693121694,36.11111111111111,31.48148148148148,33.33333333333333,50.0,5.555555555555555,38.888888888888886,75.0,5.0,20.0,
par1,1,perception,P,26.0,30.0,61.904761904761905,40.74074074074074,31.48148148148148,43.333333333333336,55.55555555555556,22.22222222222222,16.666666666666668,50.0,30.0,50.0,
par1,1,perception,P,27.0,31.0,62.43386243386243,31.48148148148148,25.925925925925924,33.33333333333333,50.0,11.11111111111111,16.666666666666668,45.0,25.0,30.0,
par1,1,perception,P,28.0,32.0,57.936507936507944,30.555555555555557,29.629629629629626,35.0,16.666666666666668,38.888888888888886,33.333333333333336,30.0,25.0,50.0,
par1,1,perception,P,29.0,33.0,57.407407407407405,28.703703703703702,31.48148148148148,28.333333333333332,0.0,83.33333333333333,11.11111111111111,0.0,70.0,15.0,
par1,1,perception,P,30.0,34.0,60.58201058201058,27.77777777777778,25.925925925925924,40.0,0.0,50.0,27.77777777777778,15.0,80.0,25.0,
par1,1,perception,P,31.0,35.0,60.58201058201058,42.592592592592595,38.88888888888889,33.33333333333333,61.111111111111114,33.333333333333336,22.22222222222222,65.0,30.0,5.0,
par1,1,perception,P,32.0,36.0,64.55026455026454,37.03703703703704,35.18518518518518,35.0,44.44444444444444,22.22222222222222,38.888888888888886,55.0,10.0,40.0,
par1,1,perception,P,33.0,37.0,57.936507936507944,29.629629629629626,48.148148148148145,31.666666666666664,50.0,55.55555555555556,38.888888888888886,30.0,30.0,35.0,
par1,1,perception,P,34.0,38.0,65.60846560846561,35.18518518518518,44.44444444444444,50.0,22.22222222222222,50.0,61.111111111111114,45.0,70.0,35.0,
par1,1,perception,P,35.0,39.0,61.37566137566137,43.51851851851852,35.18518518518518,36.666666666666664,16.666666666666668,33.333333333333336,55.55555555555556,5.0,40.0,65.0,
par1,1,perception,P,36.0,40.0,64.81481481481481,30.555555555555557,38.88888888888889,30.0,33.333333333333336,55.55555555555556,27.77777777777778,35.0,45.0,10.0,
par1,1,imagery,P,0.01,4.0,65.34391534391534,41.66666666666667,53.70370370370371,41.66666666666667,66.66666666666667,44.44444444444444,50.0,80.0,40.0,5.0,
par1,1,imagery,P,1.0,5.0,57.67195767195767,34.25925925925926,42.592592592592595,31.666666666666664,50.0,72.22222222222223,5.555555555555555,20.0,75.0,0.0,
par1,1,imagery,P,2.0,6.0,56.34920634920635,34.25925925925926,35.18518518518518,35.0,27.77777777777778,50.0,27.77777777777778,10.0,70.0,25.0,
par1,1,imagery,P,3.0,7.0,57.67195767195767,27.77777777777778,31.48148148148148,26.666666666666668,55.55555555555556,27.77777777777778,11.11111111111111,50.0,25.0,5.0,
par1,1,imagery,P,4.0,8.0,61.111111111111114,35.18518518518518,33.33333333333333,23.333333333333332,33.333333333333336,44.44444444444444,22.22222222222222,40.0,20.0,10.0,
par1,1,imagery,P,5.0,9.0,59.78835978835979,37.03703703703704,33.33333333333333,26.666666666666668,38.888888888888886,38.888888888888886,22.22222222222222,35.0,30.0,15.0,
par1,1,imagery,P,6.0,10.0,60.58201058201058,36.11111111111111,38.88888888888889,21.666666666666668,38.888888888888886,38.888888888888886,38.888888888888886,15.0,35.0,15.0,
par1,1,imagery,P,7.0,11.0,64.81481481481481,37.03703703703704,38.88888888888889,33.33333333333333,22.22222222222222,50.0,44.44444444444444,15.0,35.0,50.0,
par1,1,imagery,P,8.0,12.0,67.72486772486772,32.407407407407405,29.629629629629626,33.33333333333333,11.11111111111111,50.0,27.77777777777778,25.0,25.0,50.0,
par1,1,imagery,P,9.0,13.0,66.4021164021164,38.88888888888889,50.0,26.666666666666668,77.77777777777777,61.111111111111114,11.11111111111111,55.0,25.0,0.0,
par1,1,imagery,P,10.0,14.0,73.01587301587301,32.407407407407405,27.77777777777778,41.66666666666667,16.666666666666668,22.22222222222222,44.44444444444444,30.0,35.0,60.0,
par1,1,imagery,P,11.0,15.0,71.95767195767195,35.18518518518518,33.33333333333333,30.0,5.555555555555555,27.77777777777778,66.66666666666667,5.0,15.0,70.0,
par1,1,imagery,P,12.0,16.0,70.37037037037037,28.703703703703702,42.592592592592595,30.0,55.55555555555556,33.333333333333336,38.888888888888886,40.0,30.0,20.0,
par1,1,imagery,P,13.0,17.0,70.63492063492063,35.18518518518518,42.592592592592595,31.666666666666664,61.111111111111114,44.44444444444444,22.22222222222222,45.0,25.0,25.0,
par1,1,imagery,P,14.0,18.0,64.81481481481481,27.77777777777778,33.33333333333333,25.0,27.77777777777778,50.0,22.22222222222222,20.0,30.0,25.0,
par1,1,imagery,P,15.0,19.0,58.730158730158735,32.407407407407405,40.74074074074074,40.0,77.77777777777777,11.11111111111111,33.333333333333336,75.0,5.0,40.0,
par1,1,imagery,P,16.0,20.0,57.14285714285714,27.77777777777778,33.33333333333333,35.0,22.22222222222222,66.66666666666667,11.11111111111111,20.0,70.0,15.0,
par1,1,imagery,P,17.0,21.0,56.08465608465608,42.592592592592595,38.88888888888889,28.333333333333332,27.77777777777778,33.333333333333336,55.55555555555556,20.0,25.0,40.0,
par1,1,imagery,P,18.0,22.0,55.82010582010582,29.629629629629626,44.44444444444444,33.33333333333333,94.44444444444444,22.22222222222222,16.666666666666668,75.0,10.0,15.0,
